Participant Private ID,display,Response,corr,Spreadsheet: sound,cons,vowel,Spreadsheet: noise
10884874,Trials-Noise,k,0,PU_SNR7_12.mp3,p,u,noise
10884874,Trials-Noise,h,0,KI_SNR7.mp3,k,i,noise
10884874,Trials-Noise,h,1,HI_SNR7.mp3,h,i,noise
10884874,Trials-Noise,t̪,0,PA_SNR7_12.mp3,p,a,noise
10884874,Trials-Noise,h,1,HU_SNR7.mp3,h,u,noise
10884874,Trials-Noise,h,1,HU_SNR7.mp3,h,u,noise
10884874,Trials-Noise,p,1,PA_SNR7_12.mp3,p,a,noise
10884874,Trials-Noise,ʈ,1,TA_SNR7.mp3,ʈ,a,noise
10884874,Trials-Noise,ʈ,0,HI_SNR7.mp3,h,i,noise
10884874,Trials-Noise,h,0,KU_SNR7.mp3,k,u,noise
10884874,Trials-Noise,t̪,1,THI_SNR7.mp3,t̪,i,noise
10884874,Trials-Noise,ʈ,1,TI_SNR7.mp3,ʈ,i,noise
10884874,Trials-Noise,t̪,1,THU_SNR7.mp3,t̪,u,noise
10884874,Trials-Noise,h,0,KU_SNR7.mp3,k,u,noise
10884874,Trials-Noise,t̪,1,THA_SNR7.mp3,t̪,a,noise
10884874,Trials-Noise,k,1,KA_SNR7.mp3,k,a,noise
10884874,Trials-Noise,t̪,1,THA_SNR7.mp3,t̪,a,noise
10884874,Trials-Noise,t̪,1,THI_SNR7.mp3,t̪,i,noise
10884874,Trials-Noise,ʈ,1,TU_SNR7.mp3,ʈ,u,noise
10884874,Trials-Noise,t̪,1,THI_SNR7.mp3,t̪,i,noise
10884988,Trials-Clean,h,0,KA_clean.mp3,k,a,clean
10884988,Trials-Clean,h,0,TA_clean.mp3,ʈ,a,clean
10884988,Trials-Clean,h,0,THI_clean.mp3,t̪,i,clean
10884988,Trials-Clean,h,0,THU_clean.mp3,t̪,u,clean
10884988,Trials-Clean,t̪,1,THI_clean.mp3,t̪,i,clean
10884988,Trials-Clean,t̪,0,HU_clean.mp3,h,u,clean
10884988,Trials-Clean,h,0,KI_clean.mp3,k,i,clean
10884988,Trials-Clean,k,1,KI_clean.mp3,k,i,clean
10884988,Trials-Clean,k,1,KI_clean.mp3,k,i,clean
10884988,Trials-Clean,k,0,TI_clean.mp3,ʈ,i,clean
10884988,Trials-Clean,t̪,0,PI_clean_12.mp3,p,i,clean
10884988,Trials-Clean,ʈ,0,HI_clean.mp3,h,i,clean
10884988,Trials-Clean,h,0,TA_clean.mp3,ʈ,a,clean
10884988,Trials-Clean,k,0,HA_clean.mp3,h,a,clean
10884988,Trials-Clean,h,0,THA_clean.mp3,t̪,a,clean
10884988,Trials-Clean,t̪,1,THA_clean.mp3,t̪,a,clean
10884988,Trials-Clean,t̪,0,HA_clean.mp3,h,a,clean
10884988,Trials-Clean,h,0,PI_clean_12.mp3,p,i,clean
10884988,Trials-Clean,p,0,HU_clean.mp3,h,u,clean
10884988,Trials-Clean,h,0,KU_clean.mp3,k,u,clean
10884988,Trials-Clean,k,0,PU_clean_12.mp3,p,u,clean
10884988,Trials-Clean,p,1,PA_clean_12.mp3,p,a,clean
10884988,Trials-Clean,p,0,KA_clean.mp3,k,a,clean
10884988,Trials-Clean,k,0,TU_clean.mp3,ʈ,u,clean
10884988,Trials-Clean,ʈ,0,PU_clean_12.mp3,p,u,clean
10884988,Trials-Clean,p,0,HI_clean.mp3,h,i,clean
10884988,Trials-Clean,h,0,TA_clean.mp3,ʈ,a,clean
10884988,Trials-Clean,t̪,1,THA_clean.mp3,t̪,a,clean
10884988,Trials-Clean,t̪,0,HA_clean.mp3,h,a,clean
10884988,Trials-Clean,h,0,THU_clean.mp3,t̪,u,clean
10884988,Trials-Clean,t̪,1,THI_clean.mp3,t̪,i,clean
10884988,Trials-Clean,t̪,0,TU_clean.mp3,ʈ,u,clean
10884988,Trials-Clean,ʈ,0,PA_clean_12.mp3,p,a,clean
10884988,Trials-Clean,p,0,TI_clean.mp3,ʈ,i,clean
10884988,Trials-Clean,ʈ,0,THU_clean.mp3,t̪,u,clean
10884988,Trials-Clean,t̪,0,KU_clean.mp3,k,u,clean
10884988,Trials-Clean,k,1,KU_clean.mp3,k,u,clean
10884988,Trials-Clean,k,1,KA_clean.mp3,k,a,clean
10884988,Trials-Clean,k,0,HU_clean.mp3,h,u,clean
10884988,Trials-Clean,h,1,HI_clean.mp3,h,i,clean
10884988,Trials-Clean,p,1,PU_clean_12.mp3,p,u,clean
10884988,Trials-Clean,p,1,PI_clean_12.mp3,p,i,clean
10884988,Trials-Clean,p,0,TI_clean.mp3,ʈ,i,clean
10884988,Trials-Clean,ʈ,0,PA_clean_12.mp3,p,a,clean
10884988,Trials-Clean,p,0,TU_clean.mp3,ʈ,u,clean
10884988,Trials-Noise,h,0,KU_SNR7.mp3,k,u,noise
10884988,Trials-Noise,t̪,0,KA_SNR7.mp3,k,a,noise
10884988,Trials-Noise,k,0,HU_SNR7.mp3,h,u,noise
10884988,Trials-Noise,h,1,HA_SNR7.mp3,h,a,noise
10884988,Trials-Noise,p,0,HA_SNR7.mp3,h,a,noise
10884988,Trials-Noise,t̪,0,HA_SNR7.mp3,h,a,noise
10884988,Trials-Noise,h,0,THU_SNR7.mp3,t̪,u,noise
10884988,Trials-Noise,ʈ,1,TU_SNR7.mp3,ʈ,u,noise
10884988,Trials-Noise,t̪,0,HU_SNR7.mp3,h,u,noise
10884988,Trials-Noise,p,1,PA_SNR7_12.mp3,p,a,noise
10884988,Trials-Noise,h,1,HI_SNR7.mp3,h,i,noise
10884988,Trials-Noise,k,1,KA_SNR7.mp3,k,a,noise
10884988,Trials-Noise,p,0,HI_SNR7.mp3,h,i,noise
10884988,Trials-Noise,t̪,1,THI_SNR7.mp3,t̪,i,noise
10884988,Trials-Noise,ʈ,1,TU_SNR7.mp3,ʈ,u,noise
10884988,Trials-Noise,k,1,KI_SNR7.mp3,k,i,noise
10884988,Trials-Noise,ʈ,0,PU_SNR7_12.mp3,p,u,noise
10884988,Trials-Noise,h,0,THA_SNR7.mp3,t̪,a,noise
10884988,Trials-Noise,p,1,PA_SNR7_12.mp3,p,a,noise
10884988,Trials-Noise,ʈ,1,TI_SNR7.mp3,ʈ,i,noise
10884988,Trials-Noise,k,1,KI_SNR7.mp3,k,i,noise
10884988,Trials-Noise,t̪,1,THA_SNR7.mp3,t̪,a,noise
10884988,Trials-Noise,ʈ,1,TA_SNR7.mp3,ʈ,a,noise
10884988,Trials-Noise,ʈ,1,TI_SNR7.mp3,ʈ,i,noise
10884988,Trials-Noise,t̪,1,THI_SNR7.mp3,t̪,i,noise
10884988,Trials-Noise,ʈ,0,HU_SNR7.mp3,h,u,noise
10884988,Trials-Noise,t̪,1,THU_SNR7.mp3,t̪,u,noise
10884988,Trials-Noise,ʈ,0,HI_SNR7.mp3,h,i,noise
10884988,Trials-Noise,k,1,KA_SNR7.mp3,k,a,noise
10884988,Trials-Noise,t̪,0,TA_SNR7.mp3,ʈ,a,noise
10884988,Trials-Noise,p,0,TI_SNR7.mp3,ʈ,i,noise
10884988,Trials-Noise,t̪,1,THA_SNR7.mp3,t̪,a,noise
10884988,Trials-Noise,t̪,1,THU_SNR7.mp3,t̪,u,noise
10884988,Trials-Noise,p,1,PU_SNR7_12.mp3,p,u,noise
10884988,Trials-Noise,ʈ,1,TA_SNR7.mp3,ʈ,a,noise
10884988,Trials-Noise,k,1,KI_SNR7.mp3,k,i,noise
10884988,Trials-Noise,ʈ,1,TU_SNR7.mp3,ʈ,u,noise
10884988,Trials-Noise,p,1,PU_SNR7_12.mp3,p,u,noise
10884988,Trials-Noise,t̪,0,PI_SNR7_12.mp3,p,i,noise
10884988,Trials-Noise,p,1,PI_SNR7_12.mp3,p,i,noise
10884988,Trials-Noise,p,1,PI_SNR7_12.mp3,p,i,noise
10884988,Trials-Noise,h,0,KU_SNR7.mp3,k,u,noise
10884988,Trials-Noise,p,1,PA_SNR7_12.mp3,p,a,noise
10884988,Trials-Noise,ʈ,0,KU_SNR7.mp3,k,u,noise
10884988,Trials-Noise,t̪,1,THI_SNR7.mp3,t̪,i,noise
10885093,Trials-Clean,t̪,1,THA_clean.mp3,t̪,a,clean
10885093,Trials-Clean,t̪,1,THA_clean.mp3,t̪,a,clean
10885093,Trials-Clean,k,1,KA_clean.mp3,k,a,clean
10885093,Trials-Clean,t̪,0,TA_clean.mp3,ʈ,a,clean
10885093,Trials-Clean,h,1,HU_clean.mp3,h,u,clean
10885093,Trials-Clean,k,1,KI_clean.mp3,k,i,clean
10885093,Trials-Clean,h,1,HU_clean.mp3,h,u,clean
10885093,Trials-Clean,t̪,1,THI_clean.mp3,t̪,i,clean
10885093,Trials-Clean,h,1,HI_clean.mp3,h,i,clean
10885093,Trials-Clean,p,1,PU_clean_12.mp3,p,u,clean
10885093,Trials-Clean,p,1,PI_clean_12.mp3,p,i,clean
10885093,Trials-Clean,h,1,HA_clean.mp3,h,a,clean
10885093,Trials-Clean,h,1,HI_clean.mp3,h,i,clean
10885093,Trials-Clean,t̪,1,THU_clean.mp3,t̪,u,clean
10885093,Trials-Clean,k,1,KA_clean.mp3,k,a,clean
10885093,Trials-Clean,ʈ,1,TU_clean.mp3,ʈ,u,clean
10885093,Trials-Clean,h,1,HA_clean.mp3,h,a,clean
10885093,Trials-Clean,ʈ,1,TI_clean.mp3,ʈ,i,clean
10885093,Trials-Clean,p,1,PU_clean_12.mp3,p,u,clean
10885093,Trials-Clean,t̪,1,THA_clean.mp3,t̪,a,clean
10885093,Trials-Clean,k,1,KU_clean.mp3,k,u,clean
10885093,Trials-Clean,k,1,KU_clean.mp3,k,u,clean
10885093,Trials-Clean,k,1,KI_clean.mp3,k,i,clean
10885093,Trials-Clean,k,1,KU_clean.mp3,k,u,clean
10885093,Trials-Clean,p,1,PA_clean_12.mp3,p,a,clean
10885093,Trials-Clean,p,1,PU_clean_12.mp3,p,u,clean
10885093,Trials-Clean,h,1,HI_clean.mp3,h,i,clean
10885093,Trials-Clean,h,0,THU_clean.mp3,t̪,u,clean
10885093,Trials-Clean,p,1,PI_clean_12.mp3,p,i,clean
10885093,Trials-Clean,ʈ,1,TI_clean.mp3,ʈ,i,clean
10885093,Trials-Clean,t̪,1,THI_clean.mp3,t̪,i,clean
10885093,Trials-Clean,ʈ,1,TI_clean.mp3,ʈ,i,clean
10885093,Trials-Clean,t̪,1,THI_clean.mp3,t̪,i,clean
10885093,Trials-Clean,p,1,PI_clean_12.mp3,p,i,clean
10885093,Trials-Clean,t̪,0,TA_clean.mp3,ʈ,a,clean
10885093,Trials-Clean,h,1,HU_clean.mp3,h,u,clean
10885093,Trials-Clean,h,1,HA_clean.mp3,h,a,clean
10885093,Trials-Clean,t̪,1,THU_clean.mp3,t̪,u,clean
10885093,Trials-Clean,k,1,KA_clean.mp3,k,a,clean
10885093,Trials-Clean,ʈ,1,TU_clean.mp3,ʈ,u,clean
10885093,Trials-Clean,p,1,PA_clean_12.mp3,p,a,clean
10885093,Trials-Clean,p,1,PA_clean_12.mp3,p,a,clean
10885093,Trials-Clean,ʈ,1,TU_clean.mp3,ʈ,u,clean
10885093,Trials-Clean,t̪,0,TA_clean.mp3,ʈ,a,clean
10885093,Trials-Clean,k,1,KI_clean.mp3,k,i,clean
10885093,Trials-Noise,h,1,HA_SNR7.mp3,h,a,noise
10885093,Trials-Noise,k,1,KA_SNR7.mp3,k,a,noise
10885093,Trials-Noise,h,1,HI_SNR7.mp3,h,i,noise
10885093,Trials-Noise,ʈ,1,TU_SNR7.mp3,ʈ,u,noise
10885093,Trials-Noise,p,1,PA_SNR7_12.mp3,p,a,noise
10885093,Trials-Noise,t̪,1,THU_SNR7.mp3,t̪,u,noise
10885093,Trials-Noise,p,1,PI_SNR7_12.mp3,p,i,noise
10885093,Trials-Noise,ʈ,1,TI_SNR7.mp3,ʈ,i,noise
10885093,Trials-Noise,ʈ,1,TA_SNR7.mp3,ʈ,a,noise
10885093,Trials-Noise,ʈ,1,TA_SNR7.mp3,ʈ,a,noise
10885093,Trials-Noise,k,1,KI_SNR7.mp3,k,i,noise
10885093,Trials-Noise,t̪,1,THA_SNR7.mp3,t̪,a,noise
10885093,Trials-Noise,t̪,0,PU_SNR7_12.mp3,p,u,noise
10885093,Trials-Noise,h,0,KU_SNR7.mp3,k,u,noise
10885093,Trials-Noise,k,0,HU_SNR7.mp3,h,u,noise
10885093,Trials-Noise,h,1,HA_SNR7.mp3,h,a,noise
10885093,Trials-Noise,t̪,1,THA_SNR7.mp3,t̪,a,noise
10885093,Trials-Noise,k,1,KA_SNR7.mp3,k,a,noise
10885093,Trials-Noise,h,1,HI_SNR7.mp3,h,i,noise
10885093,Trials-Noise,ʈ,1,TI_SNR7.mp3,ʈ,i,noise
10885093,Trials-Noise,ʈ,1,TU_SNR7.mp3,ʈ,u,noise
10885093,Trials-Noise,k,1,KI_SNR7.mp3,k,i,noise
10885093,Trials-Noise,p,1,PA_SNR7_12.mp3,p,a,noise
10885093,Trials-Noise,t̪,1,THA_SNR7.mp3,t̪,a,noise
10885093,Trials-Noise,k,0,PU_SNR7_12.mp3,p,u,noise
10885093,Trials-Noise,ʈ,1,TA_SNR7.mp3,ʈ,a,noise
10885093,Trials-Noise,p,1,PI_SNR7_12.mp3,p,i,noise
10885093,Trials-Noise,k,1,KU_SNR7.mp3,k,u,noise
10885093,Trials-Noise,t̪,1,THI_SNR7.mp3,t̪,i,noise
10885093,Trials-Noise,t̪,1,THI_SNR7.mp3,t̪,i,noise
10885093,Trials-Noise,p,1,PI_SNR7_12.mp3,p,i,noise
10885093,Trials-Noise,p,1,PA_SNR7_12.mp3,p,a,noise
10885093,Trials-Noise,t̪,1,THU_SNR7.mp3,t̪,u,noise
10885093,Trials-Noise,h,1,HA_SNR7.mp3,h,a,noise
10885093,Trials-Noise,ʈ,1,TI_SNR7.mp3,ʈ,i,noise
10885093,Trials-Noise,h,0,KU_SNR7.mp3,k,u,noise
10885093,Trials-Noise,h,1,HI_SNR7.mp3,h,i,noise
10885093,Trials-Noise,k,0,PU_SNR7_12.mp3,p,u,noise
10885093,Trials-Noise,t̪,1,THI_SNR7.mp3,t̪,i,noise
10885093,Trials-Noise,t̪,1,THU_SNR7.mp3,t̪,u,noise
10885093,Trials-Noise,k,0,HU_SNR7.mp3,h,u,noise
10885093,Trials-Noise,k,1,KI_SNR7.mp3,k,i,noise
10885093,Trials-Noise,k,1,KA_SNR7.mp3,k,a,noise
10885093,Trials-Noise,ʈ,1,TU_SNR7.mp3,ʈ,u,noise
10885093,Trials-Noise,k,0,HU_SNR7.mp3,h,u,noise
10885109,Trials-Clean,p,1,PU_clean_12.mp3,p,u,clean
10885109,Trials-Clean,k,1,KA_clean.mp3,k,a,clean
10885109,Trials-Clean,k,1,KI_clean.mp3,k,i,clean
10885109,Trials-Clean,t̪,1,THA_clean.mp3,t̪,a,clean
10885109,Trials-Clean,h,1,HI_clean.mp3,h,i,clean
10885109,Trials-Clean,h,1,HA_clean.mp3,h,a,clean
10885109,Trials-Clean,h,1,HU_clean.mp3,h,u,clean
10885109,Trials-Clean,k,1,KU_clean.mp3,k,u,clean
10885109,Trials-Clean,t̪,1,THA_clean.mp3,t̪,a,clean
10885109,Trials-Clean,ʈ,1,TI_clean.mp3,ʈ,i,clean
10885109,Trials-Clean,k,1,KU_clean.mp3,k,u,clean
10885109,Trials-Clean,p,1,PI_clean_12.mp3,p,i,clean
10885109,Trials-Clean,t̪,1,THA_clean.mp3,t̪,a,clean
10885109,Trials-Clean,t̪,0,TA_clean.mp3,ʈ,a,clean
10885109,Trials-Clean,k,1,KA_clean.mp3,k,a,clean
10885109,Trials-Clean,h,1,HU_clean.mp3,h,u,clean
10885109,Trials-Clean,p,1,PU_clean_12.mp3,p,u,clean
10885109,Trials-Clean,t̪,1,THU_clean.mp3,t̪,u,clean
10885109,Trials-Clean,ʈ,1,TI_clean.mp3,ʈ,i,clean
10885109,Trials-Clean,ʈ,1,TI_clean.mp3,ʈ,i,clean
10885109,Trials-Clean,h,1,HA_clean.mp3,h,a,clean
10885109,Trials-Clean,h,1,HI_clean.mp3,h,i,clean
10885109,Trials-Clean,t̪,1,THI_clean.mp3,t̪,i,clean
10885109,Trials-Clean,k,1,KI_clean.mp3,k,i,clean
10885109,Trials-Clean,k,1,KI_clean.mp3,k,i,clean
10885109,Trials-Clean,h,1,HA_clean.mp3,h,a,clean
10885109,Trials-Clean,k,1,KA_clean.mp3,k,a,clean
10885109,Trials-Clean,ʈ,1,TU_clean.mp3,ʈ,u,clean
10885109,Trials-Clean,p,1,PI_clean_12.mp3,p,i,clean
10885109,Trials-Clean,ʈ,1,TU_clean.mp3,ʈ,u,clean
10885109,Trials-Clean,h,1,HI_clean.mp3,h,i,clean
10885109,Trials-Clean,k,1,KU_clean.mp3,k,u,clean
10885109,Trials-Clean,t̪,1,THI_clean.mp3,t̪,i,clean
10885109,Trials-Clean,p,1,PU_clean_12.mp3,p,u,clean
10885109,Trials-Clean,t̪,1,THU_clean.mp3,t̪,u,clean
10885109,Trials-Clean,t̪,0,TA_clean.mp3,ʈ,a,clean
10885109,Trials-Clean,ʈ,1,TU_clean.mp3,ʈ,u,clean
10885109,Trials-Clean,t̪,1,THI_clean.mp3,t̪,i,clean
10885109,Trials-Clean,p,1,PA_clean_12.mp3,p,a,clean
10885109,Trials-Clean,p,1,PI_clean_12.mp3,p,i,clean
10885109,Trials-Clean,h,1,HU_clean.mp3,h,u,clean
10885109,Trials-Clean,t̪,0,TA_clean.mp3,ʈ,a,clean
10885109,Trials-Clean,p,1,PA_clean_12.mp3,p,a,clean
10885109,Trials-Clean,t̪,1,THU_clean.mp3,t̪,u,clean
10885109,Trials-Clean,p,1,PA_clean_12.mp3,p,a,clean
10885109,Trials-Noise,k,0,HU_SNR7.mp3,h,u,noise
10885109,Trials-Noise,k,0,HU_SNR7.mp3,h,u,noise
10885109,Trials-Noise,k,1,KA_SNR7.mp3,k,a,noise
10885109,Trials-Noise,k,0,PU_SNR7_12.mp3,p,u,noise
10885109,Trials-Noise,t̪,1,THI_SNR7.mp3,t̪,i,noise
10885109,Trials-Noise,t̪,0,HI_SNR7.mp3,h,i,noise
10885109,Trials-Noise,t̪,0,TA_SNR7.mp3,ʈ,a,noise
10885109,Trials-Noise,h,1,HU_SNR7.mp3,h,u,noise
10885109,Trials-Noise,k,1,KU_SNR7.mp3,k,u,noise
10885109,Trials-Noise,k,1,KA_SNR7.mp3,k,a,noise
10885109,Trials-Noise,t̪,1,THA_SNR7.mp3,t̪,a,noise
10885109,Trials-Noise,k,0,PU_SNR7_12.mp3,p,u,noise
10885109,Trials-Noise,t̪,1,THU_SNR7.mp3,t̪,u,noise
10885109,Trials-Noise,t̪,1,THA_SNR7.mp3,t̪,a,noise
10885109,Trials-Noise,ʈ,1,TU_SNR7.mp3,ʈ,u,noise
10885109,Trials-Noise,p,1,PI_SNR7_12.mp3,p,i,noise
10885109,Trials-Noise,p,1,PI_SNR7_12.mp3,p,i,noise
10885109,Trials-Noise,p,0,HI_SNR7.mp3,h,i,noise
10885109,Trials-Noise,h,1,HA_SNR7.mp3,h,a,noise
10885109,Trials-Noise,k,1,KA_SNR7.mp3,k,a,noise
10885109,Trials-Noise,ʈ,1,TI_SNR7.mp3,ʈ,i,noise
10885109,Trials-Noise,k,1,KU_SNR7.mp3,k,u,noise
10885109,Trials-Noise,ʈ,1,TU_SNR7.mp3,ʈ,u,noise
10885109,Trials-Noise,k,1,KU_SNR7.mp3,k,u,noise
10885109,Trials-Noise,k,1,KI_SNR7.mp3,k,i,noise
10885109,Trials-Noise,t̪,0,TA_SNR7.mp3,ʈ,a,noise
10885109,Trials-Noise,t̪,1,THU_SNR7.mp3,t̪,u,noise
10885109,Trials-Noise,h,1,HA_SNR7.mp3,h,a,noise
10885109,Trials-Noise,p,1,PA_SNR7_12.mp3,p,a,noise
10885109,Trials-Noise,ʈ,1,TA_SNR7.mp3,ʈ,a,noise
10885109,Trials-Noise,ʈ,1,TI_SNR7.mp3,ʈ,i,noise
10885109,Trials-Noise,ʈ,1,TU_SNR7.mp3,ʈ,u,noise
10885109,Trials-Noise,p,1,PA_SNR7_12.mp3,p,a,noise
10885109,Trials-Noise,t̪,1,THI_SNR7.mp3,t̪,i,noise
10885109,Trials-Noise,k,1,KI_SNR7.mp3,k,i,noise
10885109,Trials-Noise,t̪,1,THA_SNR7.mp3,t̪,a,noise
10885109,Trials-Noise,ʈ,1,TI_SNR7.mp3,ʈ,i,noise
10885109,Trials-Noise,t̪,1,THI_SNR7.mp3,t̪,i,noise
10885109,Trials-Noise,h,1,HI_SNR7.mp3,h,i,noise
10885109,Trials-Noise,t̪,1,THU_SNR7.mp3,t̪,u,noise
10885109,Trials-Noise,k,1,KI_SNR7.mp3,k,i,noise
10885109,Trials-Noise,p,1,PU_SNR7_12.mp3,p,u,noise
10885109,Trials-Noise,p,1,PI_SNR7_12.mp3,p,i,noise
10885109,Trials-Noise,p,1,PA_SNR7_12.mp3,p,a,noise
10885109,Trials-Noise,h,1,HA_SNR7.mp3,h,a,noise
10885201,Trials-Clean,p,1,PU_clean_12.mp3,p,u,clean
10885201,Trials-Clean,p,0,THI_clean.mp3,t̪,i,clean
10885201,Trials-Clean,t̪,0,HI_clean.mp3,h,i,clean
10885201,Trials-Clean,h,0,PA_clean_12.mp3,p,a,clean
10885201,Trials-Clean,p,0,HU_clean.mp3,h,u,clean
10885201,Trials-Clean,h,1,HA_clean.mp3,h,a,clean
10885201,Trials-Clean,h,0,TU_clean.mp3,ʈ,u,clean
10885201,Trials-Clean,ʈ,0,PA_clean_12.mp3,p,a,clean
10885201,Trials-Clean,p,0,TA_clean.mp3,ʈ,a,clean
10885201,Trials-Clean,ʈ,0,THI_clean.mp3,t̪,i,clean
10885201,Trials-Clean,t̪,0,KA_clean.mp3,k,a,clean
10885201,Trials-Clean,k,1,KI_clean.mp3,k,i,clean
10885201,Trials-Clean,k,0,THU_clean.mp3,t̪,u,clean
10885201,Trials-Clean,t̪,0,KA_clean.mp3,k,a,clean
10885201,Trials-Clean,k,0,TU_clean.mp3,ʈ,u,clean
10885201,Trials-Clean,ʈ,0,PI_clean_12.mp3,p,i,clean
10885201,Trials-Clean,p,0,TA_clean.mp3,ʈ,a,clean
10885201,Trials-Clean,ʈ,0,KI_clean.mp3,k,i,clean
10885201,Trials-Clean,k,1,KU_clean.mp3,k,u,clean
10885201,Trials-Clean,k,1,KA_clean.mp3,k,a,clean
10885201,Trials-Clean,k,1,KU_clean.mp3,k,u,clean
10885201,Trials-Clean,k,0,TU_clean.mp3,ʈ,u,clean
10885201,Trials-Clean,ʈ,0,PI_clean_12.mp3,p,i,clean
10885201,Trials-Clean,p,0,HI_clean.mp3,h,i,clean
10885201,Trials-Clean,h,0,TI_clean.mp3,ʈ,i,clean
10885201,Trials-Clean,ʈ,1,TA_clean.mp3,ʈ,a,clean
10885201,Trials-Clean,ʈ,0,HI_clean.mp3,h,i,clean
10885201,Trials-Clean,k,0,HU_clean.mp3,h,u,clean
10885201,Trials-Clean,h,0,KI_clean.mp3,k,i,clean
10885201,Trials-Clean,k,0,THA_clean.mp3,t̪,a,clean
10885201,Trials-Clean,t̪,1,THA_clean.mp3,t̪,a,clean
10885201,Trials-Clean,t̪,0,HU_clean.mp3,h,u,clean
10885201,Trials-Clean,h,0,TI_clean.mp3,ʈ,i,clean
10885201,Trials-Clean,ʈ,0,PI_clean_12.mp3,p,i,clean
10885201,Trials-Clean,p,0,HA_clean.mp3,h,a,clean
10885201,Trials-Clean,k,0,THU_clean.mp3,t̪,u,clean
10885201,Trials-Clean,t̪,0,PU_clean_12.mp3,p,u,clean
10885201,Trials-Clean,p,0,THA_clean.mp3,t̪,a,clean
10885201,Trials-Clean,t̪,0,TI_clean.mp3,ʈ,i,clean
10885201,Trials-Clean,ʈ,0,KU_clean.mp3,k,u,clean
10885201,Trials-Clean,k,0,PU_clean_12.mp3,p,u,clean
10885201,Trials-Clean,p,0,THI_clean.mp3,t̪,i,clean
10885201,Trials-Clean,t̪,1,THU_clean.mp3,t̪,u,clean
10885201,Trials-Clean,t̪,0,HA_clean.mp3,h,a,clean
10885201,Trials-Clean,h,0,PA_clean_12.mp3,p,a,clean
10885201,Trials-Noise,h,1,HU_SNR7.mp3,h,u,noise
10885201,Trials-Noise,p,1,PU_SNR7_12.mp3,p,u,noise
10885201,Trials-Noise,t̪,0,PI_SNR7_12.mp3,p,i,noise
10885201,Trials-Noise,k,0,PU_SNR7_12.mp3,p,u,noise
10885201,Trials-Noise,t̪,1,THI_SNR7.mp3,t̪,i,noise
10885201,Trials-Noise,h,1,HA_SNR7.mp3,h,a,noise
10885201,Trials-Noise,t̪,1,THU_SNR7.mp3,t̪,u,noise
10885201,Trials-Noise,p,1,PA_SNR7_12.mp3,p,a,noise
10885201,Trials-Noise,ʈ,1,TU_SNR7.mp3,ʈ,u,noise
10885201,Trials-Noise,k,1,KA_SNR7.mp3,k,a,noise
10885201,Trials-Noise,p,0,TU_SNR7.mp3,ʈ,u,noise
10885201,Trials-Noise,h,1,HA_SNR7.mp3,h,a,noise
10885201,Trials-Noise,p,0,HI_SNR7.mp3,h,i,noise
10885201,Trials-Noise,h,0,KU_SNR7.mp3,k,u,noise
10885201,Trials-Noise,t̪,1,THU_SNR7.mp3,t̪,u,noise
10885201,Trials-Noise,t̪,0,PI_SNR7_12.mp3,p,i,noise
10885201,Trials-Noise,t̪,0,TU_SNR7.mp3,ʈ,u,noise
10885201,Trials-Noise,ʈ,1,TA_SNR7.mp3,ʈ,a,noise
10885201,Trials-Noise,p,0,KU_SNR7.mp3,k,u,noise
10885201,Trials-Noise,ʈ,1,TI_SNR7.mp3,ʈ,i,noise
10885201,Trials-Noise,k,0,PU_SNR7_12.mp3,p,u,noise
10885201,Trials-Noise,p,0,HU_SNR7.mp3,h,u,noise
10885201,Trials-Noise,ʈ,0,THA_SNR7.mp3,t̪,a,noise
10885201,Trials-Noise,k,1,KI_SNR7.mp3,k,i,noise
10885201,Trials-Noise,t̪,1,THI_SNR7.mp3,t̪,i,noise
10885201,Trials-Noise,p,0,HI_SNR7.mp3,h,i,noise
10885201,Trials-Noise,t̪,1,THI_SNR7.mp3,t̪,i,noise
10885201,Trials-Noise,ʈ,1,TA_SNR7.mp3,ʈ,a,noise
10885201,Trials-Noise,p,0,KU_SNR7.mp3,k,u,noise
10885201,Trials-Noise,ʈ,0,PA_SNR7_12.mp3,p,a,noise
10885201,Trials-Noise,h,1,HA_SNR7.mp3,h,a,noise
10885201,Trials-Noise,p,0,HU_SNR7.mp3,h,u,noise
10885201,Trials-Noise,p,1,PA_SNR7_12.mp3,p,a,noise
10885201,Trials-Noise,t̪,1,THA_SNR7.mp3,t̪,a,noise
10885201,Trials-Noise,ʈ,1,TI_SNR7.mp3,ʈ,i,noise
10885201,Trials-Noise,t̪,0,KI_SNR7.mp3,k,i,noise
10885201,Trials-Noise,k,1,KA_SNR7.mp3,k,a,noise
10885201,Trials-Noise,t̪,1,THU_SNR7.mp3,t̪,u,noise
10885201,Trials-Noise,ʈ,0,THA_SNR7.mp3,t̪,a,noise
10885201,Trials-Noise,p,0,HI_SNR7.mp3,h,i,noise
10885201,Trials-Noise,k,1,KI_SNR7.mp3,k,i,noise
10885201,Trials-Noise,t̪,0,TI_SNR7.mp3,ʈ,i,noise
10885201,Trials-Noise,t̪,0,PI_SNR7_12.mp3,p,i,noise
10885201,Trials-Noise,k,1,KA_SNR7.mp3,k,a,noise
10885201,Trials-Noise,ʈ,1,TA_SNR7.mp3,ʈ,a,noise
10885228,Trials-Clean,t̪,1,THU_clean.mp3,t̪,u,clean
10885228,Trials-Clean,t̪,1,THI_clean.mp3,t̪,i,clean
